"year_week" "ranking" "change_grp" "change_val" "title" "artist" "gaon_index" "production" "distribution"
"202203" "18" "down" "3" "Stay" "The Kid LAROI, Justin Bieber" 45713339 "Columbia" "Sony Music"
"202203" "19" "down" "12" "리무진 (Feat. MINO) (Prod. GRAY)" "BE`O (비오)" 44436069 "Stone Music Entertainment" "지니뮤직"
"202203" "20" "up" "1" "드라마" "아이유 (IU)" 44149728 "EDAM엔터테인먼트" "Kakao Entertainment"
"202203" "21" "up" "52" "너, 너 (N번째 연애 X 휘인 (Whee In))" "휘인 (Whee In)" 43930153 "TOON STUDIO" "Kakao Entertainment"
"202203" "22" "down" "13" "눈이 오잖아 (Feat.헤이즈)" "이무진" 42677497 "쇼플레이" "Kakao Entertainment"
"202203" "23" "down" "17" "호랑수월가" "탑현" 42104249 "탑현월드" "Kakao Entertainment"
"202203" "24" "down" "5" "Next Level" "aespa" 40795366 "SM Entertainment" "Dreamus"
"202203" "25" "down" "5" "strawberry moon" "아이유 (IU)" 40622654 "EDAM엔터테인먼트" "Kakao Entertainment"
"202203" "26" "new" "new" "Feel My Rhythm" "레드벨벳(Red Velvet)" 39781940 "SM Entertainment" "Dreamus"
"202203" "27" "down" "15" "Dreams Come True" "aespa" 38362733 "SM Entertainment" "Dreamus"
"202203" "28" "down" "18" "Counting Stars (Feat. Beenzino)" "BE`O (비오)" 38088400 "페임어스 엔터테인먼트" "지니뮤직, Stone Music Entertainment"
"202203" "29" "new" "new" "존재만으로" "원슈타인" 37734035 "스튜디오 마음C, 화앤담픽쳐스" "YG PLUS"
"202203" "30" "up" "1" "Weekend" "태연 (TAEYEON)" 36002971 "SM Entertainment" "Dreamus"
"202203" "31" "down" "7" "Savage" "aespa" 33412423 "SM Entertainment" "Dreamus"
"202203" "32" "up" "2" "바라만 본다" "MSG워너비(M.O.M)" 33067330 "유야호" "지니뮤직, Stone Music Entertainment"
"202203" "33" "down" "4" "너를 생각해" "주시크 (Joosiq)" 32914222 "뮤직레시피" "Warner Music"
"202203" "34" "down" "21" "Can`t Control Myself" "태연 (TAEYEON)" 32686240 "SM Entertainment" "Dreamus"
"202203" "35" "down" "17" "겨울잠" "아이유 (IU)" 32270213 "EDAM엔터테인먼트" "Kakao Entertainment"
"202203" "36" "up" "4" "라일락" "아이유 (IU)" 31906080 "EDAM엔터테인먼트" "Kakao Entertainment"
"202203" "37" "down" "15" "만남은 쉽고 이별은 어려워 (Feat. Leellamarz) (Pro..." "베이식(Basick)" 31875095 "Stone Music Entertainment" "지니뮤직"
"202203" "38" "down" "1" "Dynamite" "방탄소년단" 31057369 "BIGHIT MUSIC / HYBE" "YG PLUS"
"202203" "39" "down" "4" "Butter" "방탄소년단" 30898593 "BIGHIT MUSIC / HYBE" "YG PLUS"
"202203" "40" "down" "8" "OHAYO MY NIGHT" "디핵 (D-Hack), PATEKO(파테코)" 30659172 "NEOKIDZ" "YG PLUS"
"202203" "41" "down" "5" "Celebrity" "아이유 (IU)" 30389748 "EDAM엔터테인먼트" "Kakao Entertainment"
"202203" "42" "down" "15" "서랍" "10cm" 29433182 "모스트콘텐츠" "NHN벅스"
"202203" "43" "down" "17" "우리가 헤어져야 했던 이유" "비비(BIBI)" 29242333 "모스트콘텐츠" "NHN벅스"
"202203" "44" "down" "3" "Permission to Dance" "방탄소년단" 29052188 "BIGHIT MUSIC / HYBE" "YG PLUS"
"202203" "45" "down" "1" "Bad Habits" "Ed Sheeran" 28559412 "Atlantic Records UK" "Warner Music"
"202203" "46" "new" "new" "내 생에 아름다운" "이예준" 28283535 "이예준" "Kakao Entertainment"
"202203" "47" "down" "14" "문득" "BE`O (비오)" 27975753 "페임어스 엔터테인먼트" "지니뮤직, Stone Music Entertainment"
"202203" "48" "up" "48" "노래 (The Song)" "비투비 (BTOB)" 27957286 "큐브엔터테인먼트" "Kakao Entertainment"
"202203" "49" "down" "2" "잊을 수 있을까" "노을" 27692758 "말하는" "Warner Music"
"202203" "50" "down" "25" "Christmas Tree" "V" 27654538 "모스트콘텐츠" "NHN벅스"
"202203" "51" "down" "1" "너의 모든 순간" "성시경" 27607551 "SBS 콘텐츠허브" "Kakao Entertainment"
"202203" "52" "down" "13" "낙하 (with 아이유)" "AKMU (악뮤)" 27210817 "YG Entertainment" "YG PLUS"
"202203" "53" "up" "HOT" "Starlight" "태일 (TAEIL)" 27111018 "스튜디오 마음C, 화앤담픽쳐스" "YG PLUS"
"202203" "54" "down" "6" "어떻게 이별까지 사랑하겠어, 널 사랑하는 거지" "AKMU (악뮤)" 26846105 "YG Entertainment" "YG PLUS"
"202203" "55" "down" "10" "My Universe" "Coldplay, 방탄소년단" 26767506 "Parlophone UK" "Warner Music"
"202203" "56" "down" "4" "모든 날, 모든 순간 (Every day, Every Moment)" "폴킴" 26761504 "SM Entertainment" "Dreamus"
"202203" "57" "down" "11" "밤하늘의 별을(2020)" "경서" 26748658 "꿈의엔진" "Kakao Entertainment"
"202203" "58" "down" "9" "헤픈 우연" "헤이즈 (Heize)" 26539142 "피네이션" "지니뮤직, Stone Music Entertainment"
"202203" "59" "up" "1" "찰나가 영원이 될 때 (The Eternal Moment)" "마크툽 (Maktub)" 26480892 "MAKTUB Company" "Warner Music"
"202203" "60" "down" "7" "이제 나만 믿어요" "임영웅" 26445785 "TV CHOSUN, 쇼플레이" "Kakao Entertainment"
"202203" "61" "down" "33" "흰눈" "먼데이 키즈 (Monday Kiz)" 26296993 "프로젝트 리본" "Warner Music"
"202203" "62" "up" "2" "Blueming" "아이유 (IU)" 26057460 "Kakao Entertainment" "Kakao Entertainment"
"202203" "63" "down" "6" "사이렌 Remix (Feat. UNEDUCATED KID, Paul ..." "호미들" 25867938 "영앤리치 레코즈" "Kakao Entertainment"
"202203" "64" "down" "9" "고백" "멜로망스(Melomance)" 25522059 "카카오엔터테인먼트, 민트페이퍼, 광합성" "Kakao Entertainment"
"202203" "65" "down" "3" "내 손을 잡아" "아이유 (IU)" 24712507 "더그루브엔터테인먼트" "Kakao Entertainment"
"202203" "66" "down" "36" "너 아니면 안돼" "먼데이 키즈 (Monday Kiz)" 23978211 "방구석 캐스팅" "Kakao Entertainment"
"202203" "67" "new" "new" "손을 잡는다거나, 같이 걷는다거나" "적재" 23667769 "바이포엠스튜디오" "Warner Music"
"202203" "68" "down" "5" "롤린 (Rollin`)" "브레이브걸스 (Brave Girls)" 23647911 "브레이브 엔터테인먼트" "음악형제들"
"202203" "69" "up" "8" "그래서 그래 (Feat. 윤하)" "에픽하이 (EPIK HIGH)" 23375708 "아워즈" "지니뮤직"
"202203" "70" "new" "new" "버퍼링 (Glitch Mode)" "NCT DREAM" 23355519 "SM Entertainment" "Dreamus"
"202203" "71" "down" "3" "Off My Face" "Justin Bieber" 23038289 "RBMG/Def Jam" "Universal Music"
"202203" "72" "down" "7" "Dun Dun Dance" "오마이걸 (OH MY GIRL)" 22872698 "WM엔터테인먼트" "Sony Music"
"202203" "73" "up" "HOT" "아주, 천천히" "비비(BIBI)" 22797071 "스튜디오 마음C, 화앤담픽쳐스" "YG PLUS"
"202203" "74" "down" "32" "네가 없는 밤 (Feat. ASH ISLAND) (Prod. GRAY..." "BE`O (비오)" 22665215 "Stone Music Entertainment" "지니뮤직"
"202203" "75" "up" "9" "봄날" "방탄소년단" 22650056 "BIGHIT MUSIC / HYBE" "YG PLUS"
"202203" "76" "down" "9" "추억은 만남보다 이별에 남아" "정동하" 22312186 "뮤직원 컴퍼니" "Kakao Entertainment"
"202203" "77" "down" "39" "언덕나무" "이승윤" 22244046 "모스트콘텐츠" "NHN벅스"
"202203" "78" "down" "7" "취기를 빌려 (취향저격 그녀 X 산들)" "산들" 21768405 "TOON STUDIO" "Kakao Entertainment"
"202203" "79" "down" "3" "다시 사랑한다면 (김필 Ver.)" "임영웅" 21444274 "TV CHOSUN, 쇼플레이" "Kakao Entertainment"
"202203" "80" "down" "37" "불협화음 (Feat. AKMU) (Prod. GRAY)" "Mudd the student" 21365882 "Stone Music Entertainment" "지니뮤직"
"202203" "81" "down" "3" "오늘도 빛나는 너에게 (To You My Light) (Feat.이라..." "마크툽 (Maktub)" 21137050 "MAKTUB Company" "Warner Music"
"202203" "82" "down" "10" "밝게 빛나는 별이 되어 비춰줄게" "송이한" 20926592 "뮤직디자인" "Kakao Entertainment"
"202203" "83" "up" "29" "Stronger (What Doesn`t Kill You)" "Kelly Clarkson" 20706301 "Sony Music" "Sony Music"
"202203" "84" "down" "30" "Wake Up (Prod. 코드 쿤스트)" "개코 , Ourealgoat (아우릴고트) , SINCE , 안병웅 , Tabber , 조광일" 20335888 "Stone Music Entertainment" "지니뮤직"
"202203" "85" "down" "26" "그게 더 편할 것 같아 (N번째 연애 X 멜로망스)" "멜로망스(Melomance)" 20023543 "TOON STUDIO" "Kakao Entertainment"
"202203" "86" "down" "35" "쉬어 (Feat. MINO) (Prod. GRAY)" "아넌딜라이트(Anandelight) , unofficialboyy , BE′O (비오) , 지구인 , Mudd the student" 19407274 "Stone Music Entertainment" "지니뮤직"
"202203" "87" "new" "new" "사랑인걸" "한동근" 19091450 "방구석 캐스팅" "Kakao Entertainment"
"202203" "88" "down" "2" "작은 것들을 위한 시 (Boy With Luv) (Feat. Hals..." "방탄소년단" 18930467 "BIGHIT MUSIC / HYBE" "YG PLUS"
"202203" "89" "new" "new" "꽃 (With 김민석 of 멜로망스)" "박봄" 18663006 "디네이션" "지니뮤직, Stone Music Entertainment"
"202203" "90" "new" "new" "With" "김태리, 남주혁, 보나(우주소녀), 최현욱, 이주명" 17918102 "스튜디오 마음C, 화앤담픽쳐스" "YG PLUS"
"202203" "91" "down" "6" "그대라는 사치" "임영웅" 17747929 "TV CHOSUN, 쇼플레이" "Kakao Entertainment"
"202203" "92" "down" "12" "그날에 나는 맘이 편했을까" "이예준" 17606039 "뮤니콘" "Kakao Entertainment"
"202203" "93" "down" "24" "DM" "프로미스나인" 17416559 "플레디스" "YG PLUS"
"202203" "94" "new" "new" "O.O" "NMIXX" 17224976 "JYP Entertainment" "Dreamus"
"202203" "95" "down" "39" "사랑이 아니었다고 말하지 마요" "이예준" 17029533 "이예준" "Kakao Entertainment"
"202203" "96" "down" "3" "별빛 같은 나의 사랑아" "임영웅" 17006495 "티조컬처앤컨텐츠, 뉴에라프로젝트, 물고기뮤직   " "Kakao Entertainment"
"202203" "97" "down" "2" "잊었니" "임영웅" 16179382 "TV CHOSUN, 쇼플레이" "Kakao Entertainment"
"202203" "98" "down" "19" "비가 오는 날엔 (2021)" "헤이즈 (Heize)" 16129550 "PLAYLIST" "지니뮤직, Stone Music Entertainment"
"202203" "99" "down" "8" "Savage Love (Laxed - Siren Beat) (BTS ..." "Jawsh 685, Jason Derulo, BTS" 16100970 "Columbia" "Sony Music"
"202203" "100" "down" "3" "그런 밤 (Some Nights)" "태연 (TAEYEON)" 16009828 "SM Entertainment" "Dreamus"
"202203" "101" "up" "HOT" "스물다섯, 스물하나" "자우림" 15581228 "사운드홀릭" "NHN벅스"
"202203" "102" "down" "4" "HERO" "임영웅" 15413693 "티조컬처앤컨텐츠, 뉴에라프로젝트" "Kakao Entertainment"
"202203" "103" "down" "16" "강변북로" "황인욱" 15123953 "How엔터테인먼트" "Kakao Entertainment"
"202203" "104" "new" "new" "MANIAC" "Stray Kids (스트레이 키즈)" 14416404 "JYP Entertainment" "Dreamus"
"202203" "105" "down" "30" "시간을 거슬러 (낮에 뜨는 달 X 케이윌)" "케이윌 (K.Will)" 14363668 "TOON STUDIO" "Kakao Entertainment"
"202203" "106" "new" "new" "DAYDREAM" "하이라이트(Highlight)" 14341918 "어라운드 어스" "Kakao Entertainment"
"202203" "107" "down" "8" "Peaches (Feat. Daniel Caesar, Giveon)" "Justin Bieber" 14302866 "RBMG/Def Jam" "Universal Music"
"202203" "108" "down" "3" "끝사랑" "임영웅" 14195699 "TV CHOSUN, 쇼플레이" "Kakao Entertainment"
"202203" "109" "down" "51" "이별후회" "김나영" 14195689 "모스트콘텐츠" "NHN벅스"
"202203" "110" "down" "40" "대낮에 한 이별" "선예, 임슬옹" 13849482 "방구석 캐스팅" "Kakao Entertainment"
"202203" "111" "down" "7" "Tiny Riot" "Sam Ryder" 13642619 "Parlophone UK" "Warner Music"
"202203" "112" "down" "46" "Good Night (Feat. BE`O)" "쿠기 (Coogie)" 13591540 "AOMG" "Kakao Entertainment"
"202203" "113" "down" "3" "2002" "Anne-Marie" 13525516 "Atlantic Records UK" "Warner Music"
"202203" "114" "down" "13" "ASAP" "STAYC(스테이씨)" 13509213 "하이업엔터테인먼트" "Kakao Entertainment"
"202203" "115" "down" "32" "Queendom" "레드벨벳(Red Velvet)" 13428514 "SM Entertainment" "Dreamus"
"202203" "116" "up" "14" "흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야" "장범준" 13249630 "Stone Music Entertainment, 삼화네트웍스" "지니뮤직, Stone Music Entertainment"
"202203" "117" "new" "new" "MY BAG" "(여자)아이들" 13013572 "큐브엔터테인먼트" "Kakao Entertainment"
"202203" "118" "down" "10" "Dilemma" "에이핑크 (Apink)" 12900305 "아이에스티 엔터테인먼트" "Kakao Entertainment"
"202203" "119" "up" "6" "Light Switch" "Charlie Puth" 12585837 "Atlantic Records UK" "Warner Music"
"202203" "120" "down" "2" "Bk Love" "임영웅" 12245713 "TV CHOSUN, 쇼플레이" "Kakao Entertainment"
"202203" "121" "down" "7" "Lovesick Girls" "BLACKPINK" 12242785 "YG Entertainment" "YG PLUS"
"202203" "122" "down" "5" "밤편지" "아이유 (IU)" 12215971 "페이브엔터테인먼트,카카오 M" "Kakao Entertainment"
"202203" "123" "down" "8" "에잇 (Prod.&Feat. SUGA of BTS)" "아이유 (IU)" 12152776 "EDAM엔터테인먼트" "Kakao Entertainment"
"202203" "124" "down" "32" "DUMB DUMB" "전소미" 12047485 "The Black Label" "YG PLUS"
"202203" "125" "new" "new" "Stardust love song" "지효 (TWICE)" 11854693 "스튜디오 마음C, 화앤담픽쳐스" "YG PLUS"
"202203" "126" "new" "new" "Thank You" "브레이브걸스 (Brave Girls)" 11832214 "브레이브 엔터테인먼트" "Kakao Entertainment"
"202203" "127" "down" "37" "멜로디" "ASH ISLAND" 11830184 "앰비션뮤직" "지니뮤직, Stone Music Entertainment"
"202203" "128" "down" "40" "WA DA DA" "Kep1er (케플러)" 11736152 "WAKEONE, 스윙엔터테인먼트" "지니뮤직, Stone Music Entertainment"
"202203" "129" "up" "HOT" "너, 너" "스트레이 (The Stray)" 11720876 "파스텔뮤직" "NHN벅스"
"202203" "130" "down" "1" "BOP BOP!" "VIVIZ (비비지)" 11669522 "BPM ENTERTAINMENT, SWING ENTERTAINMENT" "Kakao Entertainment"
"202203" "131" "up" "31" "Loving You Girl (Feat. Hkeem)" "Peder Elias" 11509082 "Columbia" "Sony Music"
"202203" "132" "down" "71" "여름비" "샘김" 11477584 "모스트콘텐츠" "NHN벅스"
"202203" "133" "down" "30" "Life Goes On" "방탄소년단" 11314420 "BIGHIT MUSIC / HYBE" "YG PLUS"
"202203" "134" "new" "new" "Go!" "도겸 (SEVENTEEN)" 11223920 "스튜디오 마음C, 화앤담픽쳐스" "YG PLUS"
"202203" "135" "down" "12" "Love poem" "아이유 (IU)" 11209977 "Kakao Entertainment" "Kakao Entertainment"
"202203" "136" "down" "47" "나 그댈위해 시 한편을 쓰겠어" "케이시 (Kassy)" 11088441 "넥스타엔터테인먼트" "Kakao Entertainment"
"202203" "137" "down" "11" "잠이 오질 않네요" "장범준" 10980033 "버스커버스커" "Kakao Entertainment"
"202203" "138" "up" "1" "12_45 (Stripped)" "Etham" 10706828 "Virgin EMI" "Universal Music"
"202203" "139" "down" "45" "Stay Alive (Prod. SUGA of BTS)" "정국" 10508516 "BIGHIT MUSIC / HYBE" "YG PLUS"
"202203" "140" "new" "new" "새벽을 믿지 말자" "개코, 다비치" 10409814 "NCSOFT" "지니뮤직"
"202203" "141" "new" "new" "늦은 후회" "조현아" 10378310 "방구석 캐스팅" "Kakao Entertainment"
"202203" "142" "down" "5" "Memories" "Maroon 5" 10322502 "222 Records/Interscope Records" "Universal Music"
"202203" "143" "new" "new" "우린 어떠한 별보다 빛날 거야" "이하이" 10313916 "제나두 엔터테인먼트" "NHN벅스"
"202203" "144" "down" "17" "늦은 밤 너의 집 앞 골목길에서" "노을" 10286640 "씨제스엔터테인먼트" "Kakao Entertainment"
"202203" "145" "down" "26" "Polaroid Love" "ENHYPEN" 10284007 "빌리프랩" "지니뮤직, Stone Music Entertainment"
"202203" "146" "down" "35" "비와 당신" "이무진" 10260449 "스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment" "지니뮤직, Stone Music Entertainment"
"202203" "147" "up" "1" "사계 (Four Seasons)" "태연 (TAEYEON)" 10027581 "SM Entertainment" "Dreamus"
"202203" "148" "new" "new" "봄 사랑 벚꽃 말고" "HIGH4, 아이유 (IU)" 10009499 "엔에이피엔터테인먼트" "Kakao Entertainment"
"202203" "149" "new" "new" "벚꽃이 피면 우리 그만 헤어져" "벤 (Ben)" 9984423 "메이저나인" "지니뮤직"
"202203" "150" "down" "4" "오래된 노래" "스탠딩 에그(Standing Egg)" 9883902 "BORN" "Kakao Entertainment"
"202203" "151" "down" "70" "Because" "ASH ISLAND" 9770512 "Ambition Musik" "지니뮤직, Stone Music Entertainment"
"202203" "152" "down" "50" "좋아좋아" "조정석" 9749777 "스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment" "지니뮤직, Stone Music Entertainment"
"202203" "153" "down" "71" "안녕 우린 헤어져야만 해" "전상근, 신예영" 9723638 "방구석 캐스팅" "Kakao Entertainment"
"202203" "154" "down" "7" "계단말고 엘리베이터" "임영웅" 9719492 "물고기뮤직" "뮤직앤뉴"
"202203" "155" "down" "3" "Paris In The Rain" "Lauv" 9678321 "뮤직테이블" "NHN벅스"
"202203" "156" "down" "18" "METEOR" "창모 (CHANGMO)" 9639870 "앰비션뮤직" "지니뮤직, Stone Music Entertainment"
"202203" "157" "down" "14" "너의 번호를 누르고 (Prod. 영화처럼)" "#안녕" 9630128 "시애틀뮤직" "Warner Music"
"202203" "158" "down" "18" "Timeless" "SG 워너비" 9448453 "Stone Music Entertainment" "지니뮤직"
"202203" "159" "down" "14" "너를 만나" "폴킴" 9447635 "뉴런뮤직" "Kakao Entertainment"
"202203" "160" "up" "23" "선물" "멜로망스(Melomance)" 9431255 "민트페이퍼, 광합성" "Kakao Entertainment"
"202203" "161" "down" "11" "Bad" "Christopher" 9283169 "Parlophone Denmark" "Warner Music"
"202203" "162" "new" "new" "벚꽃 엔딩" "버스커 버스커 (Busker Busker)" 9273322 "Stone Music Entertainment" "지니뮤직"
"202203" "163" "down" "35" "거리에서" "성시경" 9241404 "제로원인터랙티브" "더늠"
"202203" "164" "down" "48" "Snowman" "Sia" 9036622 "Monkey Puzzle, Atlantic" "Warner Music"
"202203" "165" "down" "44" "너무 아픈 사랑은 사랑이 아니었음을" "김기태" 8898754 "JTBC스튜디오" "Kakao Entertainment"
"202203" "166" "new" "new" "WHO" "문빈&산하" 8893273 "판타지오뮤직" "Kakao Entertainment"
"202203" "167" "down" "14" "어푸 (Ah puh)" "아이유 (IU)" 8886050 "EDAM엔터테인먼트" "Kakao Entertainment"
"202203" "168" "down" "32" "희재" "성시경" 8847334 "태원엔터테인먼트" "태원엔터테인먼트"
"202203" "169" "down" "3" "parachute" "John K" 8801080 "Epic" "Sony Music"
"202203" "170" "down" "36" "Black Mamba" "aespa" 8793901 "SM Entertainment" "Dreamus"
"202203" "171" "down" "30" "첫눈처럼 너에게 가겠다" "에일리 (Ailee)" 8768049 "Stone Music Entertainment, 화앤담픽쳐스" "지니뮤직, Stone Music Entertainment"
"202203" "172" "up" "10" "주저하는 연인들을 위해" "잔나비" 8679032 "페포니 뮤직" "Kakao Entertainment"
"202203" "173" "up" "HOT" "GHOST TOWN" "Benson Boone" 8646339 "Warner Records" "Warner Music"
"202203" "174" "down" "10" "나랑 같이 걸을래 (바른연애 길잡이 X 적재)" "적재" 8554728 "TOON STUDIO, 느을" "Kakao Entertainment"
"202203" "175" "down" "1" "Rainy day (Feat. ASH ISLAND, Skinny Br..." "PATEKO (파테코)" 8531390 "tokkinny records" "YG PLUS"
"202203" "176" "down" "17" "아로하" "조정석" 8460621 "스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment" "지니뮤직, Stone Music Entertainment"
"202203" "177" "down" "22" "Shivers" "Ed Sheeran" 8448570 "Atlantic Records UK" "Warner Music"
"202203" "178" "new" "new" "우연히 봄" "로꼬 (LOCO), 유주 (YUJU)" 8372524 "도너츠뮤직" "Kakao Entertainment"
"202203" "179" "new" "new" "스윗해" "이무진" 8366793 "플렉스엠" "Kakao Entertainment"
"202203" "180" "down" "80" "검정색하트 (Feat. leellamarz, BE′O)" "TOIL" 8342838 "Daytona Entertainment" "지니뮤직, Stone Music Entertainment"
"202203" "181" "new" "new" "이젠 친구에서 연인이 되고 싶어" "먼데이 키즈 (Monday Kiz)" 8293852 "제나두 엔터테인먼트" "NHN벅스"
